ZIP Code,Renewal Resilience,Nonrenewal Rate,New and Renewed to Total Units Ratio,New and Renewed to Nonrenewed Ratio,New and Renewed to Nonrenewed and Income Growth Product,Log of Average Median Income,Losses to Owner Nonrenewed Ratio,Premium to Exposure Ratio,Change in Nonrenewed to Income Growth Ratio,Growth in Losses to All Disasters 5yr Ratio,Fire Smoke Claims to Total Units Ratio,Growth in Losses to All Disasters 3yr Ratio,Growth in Losses to All Disasters 10yr Ratio,Housing Value to Log Median Income Ratio,Growth in Losses to Fire Disasters 5yr Ratio,Growth in Losses to Fire Disasters 3yr Ratio,Growth in Losses to Fire Disasters 10yr Ratio,Loss Burden per Exposure,Loss Burden per Unit,Losses to Premium Ratio,Losses to Company Nonrenewed Ratio,Premium Adequacy,Change in Renewed to Income Growth Ratio,Housing Value to Median Income Ratio,New and Renewed to Nonrenewed and Income Growth Ratio
90013,0.8814016172506739,0.11859838274932614,3.795918367346939,8.454545454545455,3.721660661330952,10.085612661464037,2257.3076923076924,41322.051020408166,8.518924302788845,-0.41401,0.05102040816326531,-0.41401,-0.2760066666666667,68320.25517971625,-0.41401,-0.41401,-0.2760066666666667,898.3163265306123,898.3163265306123,0.021739393479935233,17607.0,45.99944340319191,0.5439313169855785,28.71612527892383,19.206302064469398
90015,0.8581207218419415,0.14187927815805848,2.9500924214417745,7.0,6.4169319870220445,10.799167330506158,1266.6145251396647,18964.4842883549,0.34385929967670315,0.4645569620253164,0.033271719038817,0.4645569620253164,0.3097046413502109,68161.21175108226,0.4645569620253164,0.4645569620253164,0.3097046413502109,419.08317929759704,419.08317929759704,0.022098316670542642,4627.0204081632655,45.252315590762336,-0.018916716506033444,15.028263192119232,7.636047896268854
90016,0.8884885540633984,0.11151144593660152,3.4791222570532914,9.055483028720626,5.758089063494202,10.89306060968896,1322.6205761316871,3454.2855172413792,0.5870714633929335,-0.2536629668071766,0.010031347962382446,-0.2536629668071766,-0.16910864453811772,75113.74860727625,-0.2536629668071766,-0.2536629668071766,-0.16910864453811772,403.00539184952976,403.00539184952976,0.11666823423773412,5069.350157728707,8.571313404489404,0.047211100478801594,15.208039874990709,14.241143542452583
90017,0.8470790378006873,0.15292096219931273,2.816901408450704,6.741573033707865,5.3387853492374004,10.578928905977142,4436.731343283582,24710.971830985916,-1.561666893525326,-0.1473088324583021,0.08450704225352113,-0.1473088324583021,-0.09820588830553473,74097.8423729747,-0.1473088324583021,-0.1473088324583021,-0.09820588830553473,1395.5915492957747,1395.5915492957747,0.0564765950461647,13511.863636363636,17.706449887472626,0.17122089351681283,19.946964388772965,8.512948919234791
90018,0.8839508223957468,0.11604917760425319,3.16210253082414,8.720114531138153,6.148753798903821,10.827377905428133,3961.1070918610185,3054.836469824789,0.18574304637504982,-0.2112106518352943,0.012070084360804673,-0.2112106518352943,-0.14080710122352955,72181.38482385378,-0.2112106518352943,-0.2112106518352943,-0.14080710122352955,1080.1149902660609,1080.1149902660609,0.3535753880560458,12009.070707070707,2.828251155992476,0.03603977842103699,15.512365436739726,12.366798203844656
90019,0.8803093780212697,0.11969062197873026,3.3948054770702023,8.411147011308563,3.440086255695736,10.994885787138415,1893.0058239122986,4527.768528580743,1.8832763330876823,0.09909483913266755,0.009671810475983481,0.09909483913266755,0.06606322608844503,107118.64668732764,0.09909483913266755,0.09909483913266755,0.06606322608844503,600.4872853727451,600.4872853727451,0.13262322965104656,6950.545911949685,7.540157200447944,0.015097274601785466,19.771406855468236,20.565587251979164
90020,0.882674381227901,0.117325618772099,3.8507462686567164,8.482191780821918,2.685250658087915,10.82078349330421,1042.6296296296296,23277.04975124378,1.76824589102097,-0.3427216656565296,0.021144278606965175,-0.3427216656565296,-0.2284811104376864,65676.1213723344,-0.3427216656565296,-0.3427216656565296,-0.2284811104376864,385.1504975124378,385.1504975124378,0.016546362259326174,4553.838235294118,60.436244796729326,-0.06917098234310616,14.199061601903226,26.79361689752813
90022,0.911932441324852,0.08806755867514805,3.361881233415683,11.438978829389788,7.358736429324233,10.88157465643402,1869.4535249214189,1709.4939152712966,0.513025856481666,0.149358047922834,0.010888461890383384,0.149358047922834,0.099572031948556,49965.23421392166,0.149358047922834,0.149358047922834,0.099572031948556,380.93814621648824,380.93814621648824,0.2228367956232435,4226.673096446701,4.487589211661113,0.014885284890481925,10.22237587467198,17.781617525774596
90023,0.8985584909704731,0.10144150902952682,2.9863513727979685,9.940306391970417,4.052234784724198,10.755864330095005,1465.349131121643,1706.9273131249008,2.77943760729691,0.01003889922443155,0.005872083796222821,0.01003889922443155,0.006692599482954367,48418.06699279927,0.01003889922443155,0.01003889922443155,0.006692599482954367,294.4186637041739,294.4186637041739,0.17248459347995124,2958.74322169059,5.7976192529696,0.048680912495290565,11.102997343830902,24.383999549762777
90024,0.8949948604412113,0.10500513955878865,4.117415546080682,9.453313253012048,3.2736102442690074,11.123455324044405,1243.2366482504603,20500.605444408004,1.9003148045953946,-0.4531774183209043,0.019022630370613317,-0.4531774183209043,-0.3021182788806029,119794.95470886654,-0.4531774183209043,-0.4531774183209043,-0.3021182788806029,442.8189570350935,442.8189570350935,0.021600286793280157,5579.152892561983,46.295681606926614,-0.05057326237290706,19.67084315655506,27.29864730110177
90025,0.9004260295714643,0.09957397042853562,4.158350658350658,10.067953020134228,3.31458506935015,11.448051649532568,2054.789898989899,10864.701316701317,0.7196570597933731,1.891121571338525,0.02286902286902287,1.891121571338525,1.2607477142256833,94355.56272530484,1.891121571338525,1.891121571338525,1.2607477142256833,704.8655578655579,704.8655578655579,0.06487666225872515,10070.50495049505,15.413863247342253,0.08011413207875175,11.525862366812492,30.58110620027111
90026,0.8888727820943987,0.1111272179056013,3.394999023246728,9.068092877641535,5.255262025607538,11.14534638851533,1304.764705882353,3799.8869896464153,1.1679753443676646,0.05388254235568865,0.007227974213713616,0.05388254235568865,0.035921694903792434,102872.4749579301,0.05388254235568865,0.05388254235568865,0.035921694903792434,400.8092400859543,400.8092400859543,0.10547925271936841,5964.367732558139,9.480537396871195,0.023780058049679094,16.55885577621388,15.647232818619893
90027,0.889194265035958,0.11080573496404196,3.868629871274907,9.069450186027284,5.003555851293127,11.20939852295661,1301.2835973428716,8485.096631987304,0.7112991662550602,-0.0354497584862749,0.01058014459530947,-0.0354497584862749,-0.023633172324183268,140581.40624340612,-0.0354497584862749,-0.0354497584862749,-0.023633172324183268,449.05871980250396,449.05871980250396,0.05292322990284312,5512.147186147186,18.895294218357567,-0.02605381270048725,21.346676521585998,16.43929419825947
90028,0.8525852585258525,0.1474147414741474,3.3940520446096656,6.813432835820896,3.286153278232974,10.817727611789143,4042.8344155844156,11333.389095415117,-0.5084708926261319,10.647279831680192,0.03469640644361834,10.647279831680192,7.098186554453462,88217.62858818794,10.647279831680192,10.647279831680192,7.098186554453462,1542.990086741016,1542.990086741016,0.13614551426326899,13246.734042553191,7.345082248294039,0.06162132821899959,19.12546541450629,14.126811222026994
90029,0.8831092928112215,0.11689070718877849,3.099641577060932,8.648,5.417059632413922,10.767242112707454,3946.4767156862745,3391.478853046595,0.8175576537083147,-0.34018295485513705,0.011111111111111112,-0.34018295485513705,-0.22678863657009138,101916.94305405238,-0.34018295485513705,-0.34018295485513705,-0.22678863657009138,1154.2383512544802,1154.2383512544802,0.34033482184847413,17501.766304347828,2.938282937281175,0.023814738837953223,23.131139757804434,13.805996070726914
90031,0.9076172489770223,0.09238275102297765,3.2281789244429553,10.942078364565587,5.585445973528312,10.848923686373206,1196.483751846381,2554.4127994638966,1.7485002590420242,0.10023374056422825,0.005863628748534092,0.10023374056422825,0.0668224937094855,63398.57103188211,0.10023374056422825,0.10023374056422825,0.0668224937094855,271.4087786898978,271.4087786898978,0.10625094688957841,3980.4398034398037,9.411680829905947,0.028822779008229292,13.360983631653584,21.435903149674857
90032,0.8995770630471132,0.10042293695288679,3.7600196102463537,10.015670910871695,7.229593317615281,11.04688881399406,1287.781746031746,2733.9408015688196,0.347820755495118,-0.33417949844832284,0.008211790660620173,-0.33417949844832284,-0.2227863322988819,60809.44330896397,-0.33417949844832284,-0.33417949844832284,-0.2227863322988819,357.97144257874737,357.97144257874737,0.13093606210249042,3673.822641509434,7.637315373187628,0.019828982390108538,10.705529594423538,13.875422777995267
90033,0.8882376993321521,0.1117623006678479,2.895180250783699,9.010365853658536,6.915824790242978,10.683775268411074,2609.417406749556,1946.846199059561,0.5351097609983647,0.14889556030630324,0.008816614420062695,0.14889556030630324,0.09926370687086883,53468.060055886664,0.14889556030630324,0.14889556030630324,0.09926370687086883,575.6669278996865,575.6669278996865,0.29569204191772663,5716.3501945525295,3.3818969002833024,0.03214431733928935,13.089242877847028,11.739263974893634
90034,0.8981609086156916,0.10183909138430833,4.065817409766455,9.829678021465236,5.62299796536877,11.329066155011121,525.2462809917355,6054.732677089365,0.395736484866675,0.6247132278205314,0.009071607797722448,0.6247132278205314,0.4164754852136876,111089.2435907719,0.6247132278205314,0.6247132278205314,0.4164754852136876,184.00347423277358,184.00347423277358,0.030390024472761342,2906.4695121951218,32.905534541319724,-0.014798903713859786,15.125690380676367,17.18346166951529
90035,0.8844607786838177,0.11553922131618238,4.051812267657993,8.667495029821074,3.5660428251726772,11.461976472206326,811.9005988023952,7610.067379182156,1.2626709648791723,0.0773306186340027,0.008828996282527882,0.0773306186340027,0.0515537457560018,131401.35417762602,0.0773306186340027,0.0773306186340027,0.0515537457560018,315.0264869888476,315.0264869888476,0.04139601810236575,3964.5438596491226,24.15691281048239,-0.03152482387158964,15.84842905225118,21.06690070059247
90036,0.8799342105263158,0.12006578947368421,3.8112764291307752,8.33390410958904,3.2086187176190766,11.372774661284023,2785.0516129032258,10121.321326024537,1.449864840086591,6.121380050053629,0.01592273557817802,6.121380050053629,4.080920033369086,150100.34352577841,6.121380050053629,6.121380050053629,4.080920033369086,1014.133907595928,1014.133907595928,0.10019777803006087,10882.764705882353,9.980261235932643,-0.015383304187953037,19.638795193266922,21.646061380381997
90037,0.8694124008651767,0.13058759913482337,2.6790885354854024,7.7895100069013115,6.366095921890806,10.638780422574046,3183.3373373373374,2165.4598860669357,0.8420673251013312,0.21100612558391996,0.010325183954426774,0.21100612558391996,0.14067075038927998,53907.49620681047,0.21100612558391996,0.21100612558391996,0.14067075038927998,754.8431046760029,754.8431046760029,0.3485832776366979,7067.008888888889,2.8687549407984645,0.049762729066391315,13.74603276434414,9.531189427883147
90038,0.8643384822028207,0.1356615177971793,3.3664804469273744,7.457920792079208,4.952997996037035,10.79854297417098,2785.4582043343653,4941.407821229051,0.9619924355408228,0.0324676371202991,0.013407821229050279,0.0324676371202991,0.02164509141353273,107602.55754218588,0.0324676371202991,0.0324676371202991,0.02164509141353273,1005.2547486033519,1005.2547486033519,0.2034348883904345,11107.444444444445,4.9155776961953,0.016546579183941687,23.737781536191868,11.22968000096713
90039,0.8988919667590027,0.10110803324099724,3.8140083945435466,9.958219178082192,2.9588123522954977,11.452885761341507,1850.4748533109807,4325.861621196223,1.1484095499886473,-0.2166483149937155,0.006033578174186778,-0.2166483149937155,-0.14443220999581033,102807.05322097648,-0.2166483149937155,-0.2166483149937155,-0.14443220999581033,579.1229013641133,579.1229013641133,0.1338745785409496,8268.2265917603,7.469678044171168,0.06696697411662086,12.502957411079036,33.515518184784234
90040,0.9090797995845045,0.09092020041549553,3.670818505338078,11.091397849462366,6.953340709847647,10.906595356809714,1332.4456928838952,1977.2637900355871,1.2458963424410578,-0.3377747390187773,0.009341637010676156,-0.3377747390187773,-0.22518315934585154,50079.769296104954,-0.3377747390187773,-0.3377747390187773,-0.22518315934585154,316.5151245551601,316.5151245551601,0.16007733826424012,3388.2190476190476,6.2469804336032695,0.026932817646325363,10.015608509694978,17.69208663697911
90041,0.9085066941297631,0.09149330587023687,3.9452231351699694,11.025664115263394,5.807702719772325,11.43852822021199,1230.1649595687331,3950.3554051876913,0.9697303770133141,0.290302101530163,0.009988722410182052,0.290302101530163,0.193534734353442,91667.44473491078,0.290302101530163,0.290302101530163,0.193534734353442,367.6423392943451,367.6423392943451,0.09306563627453604,6234.852459016393,10.745104638301527,0.01734065873462387,11.295243200071713,20.93173067704343
90043,0.9003374124993705,0.09966258750062951,3.8090304182509507,10.124052551793834,5.734670923100669,10.929045160298326,2431.377689506786,3736.399429657795,-0.030162579018921082,1.315170659782697,0.01435361216730038,1.315170659782697,0.8767804398551314,65475.83716640685,1.315170659782697,1.315170659782697,0.8767804398551314,698.2121673003802,698.2121673003802,0.1868676463651873,7839.052294557097,5.351381148375699,0.050119556214512154,12.830372784322163,17.87311625129217
90044,0.8881269300393995,0.11187306996060058,3.2305188199389625,9.067961165048544,5.381275051629744,10.615074387148148,2605.6725736095964,2247.356866734486,0.9935336626028095,0.275691183369864,0.012275347575449305,0.275691183369864,0.18379412224657599,50403.66484127333,0.275691183369864,0.275691183369864,0.18379412224657599,648.1930824008139,648.1930824008139,0.2884246342872409,6030.035962145111,3.4671102295794336,0.04755061105980868,13.131578241109215,15.280378516598116
90045,0.9081463675213676,0.09185363247863249,4.168519341929747,10.904332654841523,5.087699451497315,11.616688133321118,994.0818030050084,4519.129057358826,0.42345863598995276,0.4150685427347335,0.007781236104935527,0.4150685427347335,0.2767123618231557,108391.84290729667,0.4150685427347335,0.4150685427347335,0.2767123618231557,330.9554246331703,330.9554246331703,0.07323433795152443,6705.574324324324,13.654796752063548,0.0075859146222494326,11.350510017243245,23.370969881573778
90046,0.8528962768213044,0.1471037231786956,3.5607743097238895,6.840299798212741,2.930268752775814,11.248103898092367,1379.1841453344343,12185.807773109243,5.5531500025518685,-0.2367721286380056,0.015006002400960384,-0.2367721286380056,-0.1578480857586704,130254.98859843201,-0.2367721286380056,-0.2367721286380056,-0.1578480857586704,501.2581032412965,501.2581032412965,0.04113458152092605,3190.4336198662845,24.310445445793057,-0.07553819703626036,19.093442147298656,15.967716710320804
90047,0.9004757870038455,0.0995242129961546,3.7364620938628157,10.166994106090373,6.60325372179064,10.955973625570966,2170.970873786408,2905.9475330926593,0.6379669349984503,-0.03331754061530465,0.012835940633774568,-0.03331754061530465,-0.02221169374353643,52153.92114183023,-0.03331754061530465,-0.03331754061530465,-0.02221169374353643,591.9879663056558,591.9879663056558,0.20371598577199077,6242.918781725888,4.908794939240805,0.03577888255186978,9.9728446656045,15.654065936034572
90048,0.8655711206896551,0.13442887931034483,3.978837396196089,7.4413827655310625,1.6409278989380698,11.489510607132024,920.6493268053856,9009.071256362175,2.274526893711845,0.3069741907319461,0.014197696222877042,0.3069741907319461,0.20464946048796406,146452.49954819633,0.3069741907319461,0.3069741907319461,0.20464946048796406,402.98446289847305,402.98446289847305,0.04473096631507791,4155.638121546961,22.35587742406808,-0.02545292456326709,17.225318556595496,33.745649335950866
90049,0.8795148428600147,0.12048515713998526,3.946691420236043,8.276418242491657,3.28054197451032,11.856061165606976,13831.273269689738,20167.207797374354,5.803754682694197,-0.32452773903527976,0.061530301021084734,-0.32452773903527976,-0.21635182602351985,204031.94747487264,-0.32452773903527976,-0.32452773903527976,-0.21635182602351985,4611.035804269991,4611.035804269991,0.22864026842973867,32136.618299445472,4.373682758806334,-0.15622486623665643,17.16392723647613,20.88042142331479
90056,0.9096027525805442,0.09039724741945573,4.182016586643387,11.050749711649365,5.603244962630048,11.518671780373223,3786.2293447293446,6878.576604103012,0.8278927966973927,-0.02063656091763975,0.013531209079004802,-0.02063656091763975,-0.0137577072784265,107877.75725733349,-0.02063656091763975,-0.02063656091763975,-0.0137577072784265,1160.1628109995636,1160.1628109995636,0.16866321010476737,16108.684848484849,5.92897526009873,-0.02967750873772882,12.354885343250466,21.79434774027769
90057,0.8527713625866051,0.14722863741339492,2.6901840490797544,6.87843137254902,2.9717931631279697,10.59603097944494,3708.862068965517,5068.0245398773,0.4767558418046153,398.65464743589746,0.01687116564417178,398.65464743589746,265.76976495726495,53326.1848489423,398.65464743589746,398.65464743589746,265.76976495726495,1154.7530674846626,1154.7530674846626,0.2278507253464522,14478.826923076924,4.388838343522837,-0.02495496189604185,14.134678955244414,15.920629582802913
90059,0.8797999642793356,0.1202000357206644,3.4717125382262997,8.434249628528974,3.6258783825192817,10.73573185825594,1766.0413756045136,2160.675382262997,0.7447144686135956,0.8049527153627123,0.011620795107033639,0.8049527153627123,0.5366351435751415,45150.85802485251,0.8049527153627123,0.8049527153627123,0.5366351435751415,502.5386850152905,502.5386850152905,0.23258407493353003,3954.997593261131,4.299520507953044,0.1257101975500053,10.54456233172046,19.619126537530207
90061,0.8910897604632798,0.10891023953672019,3.382171226831421,9.261631419939578,5.734697599568254,10.77361765996895,2654.925321888412,2245.3446601941746,0.10497090349317091,-0.0804168603371089,0.01235657546337158,-0.0804168603371089,-0.053611240224739266,47296.21193012232,-0.0804168603371089,-0.0804168603371089,-0.053611240224739266,682.477493380406,682.477493380406,0.3039522196656375,6312.220408163265,3.2899907791430163,0.042232172570375155,10.672476754804599,14.95768784133795
90062,0.8845691382765531,0.1154308617234469,3.148309028855104,8.808159722222221,5.201960289744615,10.871369962848313,2174.719776813391,2608.943841141793,1.0588606510425804,0.3080474021938482,0.013186472230840832,0.3080474021938482,0.2053649347958988,56423.94556723253,0.3080474021938482,0.3080474021938482,0.2053649347958988,544.1860068259385,544.1860068259385,0.20858479137970937,5076.444283646889,4.79421339104054,0.06378504377255034,11.651229093821142,14.914315636958994
90063,0.8875352791968847,0.11246472080311529,3.145218548923896,9.006035578144854,5.634564178035641,10.923530650545683,1878.9921077065924,1860.6254714887953,1.103066637827425,-0.1516127593908,0.006212558242733526,-0.1516127593908,-0.10107517292719999,51024.43365434754,-0.1516127593908,-0.1516127593908,-0.10107517292719999,449.00698912802306,449.00698912802306,0.2413204570228453,4071.7796780684102,4.143867504383734,0.04145438921705066,10.048752278475469,14.394844795802388
90064,0.902158273381295,0.09784172661870504,4.196541878172589,10.238003095975232,4.165317245449107,11.59016424531103,1559.4932126696833,6885.430520304569,0.5846919854393967,3.3477946995463146,0.007138324873096446,3.3477946995463146,2.2318631330308762,140535.60154757663,3.3477946995463146,3.3477946995463146,2.2318631330308762,546.7131979695431,546.7131979695431,0.0794014544707598,9215.187165775402,12.594227733803764,-0.0012378294947000858,15.077577564102564,25.16415946653711
90065,0.9049395454665714,0.09506045453342858,3.7675225537820958,10.576955190648484,6.247475390240414,11.228531314706773,1319.0216850337717,3629.4885496183206,0.675465508498134,0.5289837710666097,0.0075344502825418855,0.5289837710666097,0.35265584737773975,82812.76972591165,0.5289837710666097,0.5289837710666097,0.35265584737773975,367.840586894022,367.840586894022,0.10134777444957206,4756.933333333333,9.867014894318899,0.03183001946059303,12.35751296563318,17.906750185802792
90066,0.904540379605508,0.095459620394492,4.1729651162790695,10.493421052631579,4.545256254325665,11.399433566344657,608.7268041237113,4932.781298449612,0.5353444767067462,-0.44100594097563783,0.00562015503875969,-0.44100594097563783,-0.2940039606504252,130421.02413223096,-0.44100594097563783,-0.44100594097563783,-0.2940039606504252,205.97616279069769,205.97616279069769,0.04175659740995138,3473.323529411765,23.94831145321437,-0.008070554566014675,16.654046903254613,24.225671607188154
90067,0.8006379585326954,0.19936204146730463,4.2406015037593985,4.512,0.4166049286054449,11.711675616068437,3932.8611111111113,92517.91729323308,35.358086114067994,-0.42158623105894716,0.06766917293233082,-0.42158623105894716,-0.2810574873726314,125428.00220530086,-0.42158623105894716,-0.42158623105894716,-0.2810574873726314,3193.6015037593984,3193.6015037593984,0.03451873536708963,24985.235294117647,28.969775090700626,-0.9307379086895713,12.041967370250402,48.86678625754002
90068,0.865481783529829,0.1345182164701711,3.7643459566727304,7.500164744645799,1.722939752868293,11.410639582858046,1729.5064397424103,11145.849512154788,4.187257341781736,-0.1846269200097084,0.008433934182239127,-0.1846269200097084,-0.1230846133398056,130719.45526531106,-0.1846269200097084,-0.1846269200097084,-0.1230846133398056,621.7871671903423,621.7871671903423,0.055786431219286614,4366.953542392567,17.92550586484331,-0.06197243251767328,16.522372588378644,32.64912258433908
90069,0.8507583965330444,0.14924160346695559,3.956989247311828,6.678765880217786,1.8784922794469245,11.481816561942988,2669.2319932998325,21866.405734767024,5.003267645530607,-0.31252521269520533,0.02186379928315412,-0.31252521269520533,-0.20835014179680356,108846.70106491512,-0.31252521269520533,-0.31252521269520533,-0.20835014179680356,1142.3164874551971,1142.3164874551971,0.05224070664887294,6943.492374727669,19.14216066641921,-0.22923664314995826,12.892475061122171,23.745593298841964
90077,0.8572316434342537,0.14276835656574624,3.60873755220045,6.986318407960199,1.3517880519770973,12.242784031635429,4429.737268518518,27572.136524253132,28.649431699537757,-0.4838175112221434,0.009958239640218438,-0.4838175112221434,-0.32254500748142895,210596.44520704533,-0.4838175112221434,-0.4838175112221434,-0.32254500748142895,1229.4548666880823,1229.4548666880823,0.04459048233736342,5144.211021505376,22.426310449709494,-0.7360105335473872,12.426753295518784,36.10672902901976
90094,0.8542982030111704,0.14570179698882954,4.234468937875752,7.043333333333333,1.2227743608562691,11.957366750840826,338.8810408921933,20031.64729458918,14.424313364899522,2.280329949238579,0.02004008016032064,2.280329949238579,1.5202199661590525,99755.27470679303,2.280329949238579,2.280329949238579,1.5202199661590525,182.68336673346693,182.68336673346693,0.00911973758557601,2940.6129032258063,109.65227788808565,0.720015642174685,7.64809054503253,40.57048138440292
90201,0.9223047902137876,0.07769520978621242,3.4975349872773536,12.94437904649794,5.67811816698626,10.766913831587445,1798.972634870993,1565.0128816793892,1.0961120431271034,0.042067467880909946,0.01025763358778626,0.06610602095571563,0.027220126275882908,48254.00654742673,0.057842768336251175,0.09254842933800188,0.042067467880909946,365.9169847328244,365.9169847328244,0.2338108452757047,5478.3,4.276961570455903,-0.0022647479194166436,10.955024470522144,29.50923950009094
90210,0.8565881657803663,0.14341183421963366,3.746449656933142,6.909652736904061,1.8758674415298666,11.973949613363956,6172.792966815255,35088.56629966491,10.414139040474597,-0.20091684934145435,0.013722674325833732,-0.20091684934145435,-0.13394456622763623,399705.5568163033,-0.20091684934145435,-0.20091684934145435,-0.13394456622763623,1988.6499122387106,1988.6499122387106,0.05667515438662143,9037.613488034807,17.644415984794513,-0.5426654546389993,30.182650066937658,25.45131915380367
90211,0.8735317149569303,0.1264682850430697,3.918711656441718,7.910216718266254,5.176172316287417,11.452960090088487,1422.314711359404,9876.959355828221,0.5466144006284073,5.039160999465118,0.010736196319018405,5.039160999465118,3.3594406663100784,175383.3757561344,5.039160999465118,5.039160999465118,3.3594406663100784,585.7231595092024,585.7231595092024,0.05930197122493751,7007.183486238532,16.86284586066985,-0.0027240607909405617,21.327934770605744,12.088378188850182
